500
0.500000,8.500000,0.250000
0.500000,10.400000,8.370000
0.500000,7.470000,31.000000
0.500000,4.850000,3.040000
0.500000,23.040000,23.370000
0.500000,12.930000,23.370000
0.500000,11.910000,8.370000
0.500000,4.340000,2.000000
0.500000,24.550000,31.000000
0.500000,0.250000,0.830000
0.500000,6.350000,18.370000
0.500000,23.550000,23.900000
0.500000,23.550000,4.670000
0.500000,4.340000,29.250000
0.500000,4.850000,10.280000
0.500000,18.250000,29.830000
0.500000,14.950000,22.870000
0.500000,16.970000,7.870000
0.500000,23.550000,2.530000
0.500000,21.960000,29.250000
0.500000,19.000000,8.370000
0.500000,13.130000,2.000000
0.500000,15.960000,23.370000
0.500000,16.470000,22.870000
0.500000,13.130000,29.250000
0.500000,23.550000,22.310000
0.500000,6.350000,4.130000
0.500000,23.550000,27.650000
0.500000,25.070000,31.000000
0.500000,4.850000,11.830000
0.500000,11.040000,2.000000
0.500000,27.700000,0.250000
0.500000,11.590000,0.250000
0.500000,12.420000,7.870000
0.500000,11.410000,23.370000
0.500000,2.290000,2.000000
0.500000,22.030000,8.370000
0.500000,23.550000,7.870000
0.500000,23.550000,10.060000
0.500000,0.250000,31.000000
0.500000,19.840000,2.000000
0.500000,19.500000,22.870000
0.500000,3.320000,2.000000
0.500000,2.310000,0.250000
0.500000,19.840000,29.250000
0.500000,12.620000,31.000000
0.500000,3.340000,0.250000
0.500000,0.250000,29.830000
0.500000,3.830000,2.000000
0.500000,15.460000,8.370000
0.500000,20.350000,0.250000
0.500000,12.930000,22.870000
0.500000,3.830000,29.250000
0.500000,6.350000,11.740000
0.500000,28.750000,2.000000
0.500000,21.400000,31.000000
0.500000,1.270000,2.000000
0.500000,20.880000,31.000000
0.500000,28.230000,0.250000
0.500000,12.610000,2.000000
0.500000,15.960000,22.870000
0.500000,4.850000,12.350000
0.500000,10.400000,7.870000
0.500000,9.390000,23.370000
0.500000,20.010000,8.370000
0.500000,23.550000,27.110000
0.500000,21.530000,7.870000
0.500000,3.340000,31.000000
0.500000,23.550000,29.250000
0.500000,11.910000,7.870000
0.500000,23.550000,7.340000
0.500000,11.410000,22.870000
0.500000,6.430000,0.250000
0.500000,6.860000,7.870000
0.500000,23.550000,21.180000
0.500000,13.430000,7.870000
0.500000,6.350000,10.620000
0.500000,18.770000,31.000000
0.500000,4.850000,5.620000
0.500000,23.550000,20.620000
0.500000,28.230000,31.000000
0.500000,25.600000,0.250000
0.500000,9.010000,31.000000
0.500000,19.000000,7.870000
0.500000,18.250000,29.250000
0.500000,28.750000,30.420000
0.500000,17.990000,22.870000
0.500000,5.400000,31.000000
0.500000,25.050000,27.180000
0.500000,27.160000,2.000000
0.500000,22.030000,7.870000
0.500000,26.640000,2.000000
0.500000,27.160000,29.250000
0.500000,13.130000,0.250000
0.500000,26.640000,29.250000
0.500000,2.810000,2.000000
0.500000,9.890000,7.870000
0.500000,8.880000,23.370000
0.500000,9.390000,22.870000
0.500000,2.810000,29.250000
0.500000,14.440000,23.370000
0.500000,15.460000,7.870000
0.500000,6.350000,5.740000
0.500000,23.550000,19.500000
0.500000,4.850000,25.110000
0.500000,16.970000,8.370000
0.500000,7.870000,22.870000
0.500000,4.850000,6.140000
0.500000,0.250000,2.000000
0.500000,12.100000,31.000000
0.500000,25.050000,28.730000
0.500000,26.650000,31.000000
0.500000,18.250000,30.420000
0.500000,23.550000,11.180000
0.500000,6.350000,3.600000
0.500000,25.050000,24.070000
0.500000,18.490000,8.370000
0.500000,21.430000,2.000000
0.500000,6.350000,26.580000
0.500000,22.450000,0.250000
0.500000,8.370000,8.370000
0.500000,6.350000,28.720000
0.500000,25.050000,18.890000
0.500000,6.350000,6.800000
0.500000,26.120000,31.000000
0.500000,6.350000,9.490000
0.500000,21.930000,0.250000
0.500000,20.010000,7.870000
0.500000,10.040000,0.250000
0.500000,4.850000,26.660000
0.500000,22.540000,23.370000
0.500000,2.830000,31.000000
0.500000,5.600000,18.370000
0.500000,4.850000,7.690000
0.500000,6.870000,2.000000
0.500000,10.900000,23.370000
0.500000,25.580000,29.250000
0.500000,13.650000,1.420000
0.500000,4.850000,22.000000
0.500000,6.870000,29.250000
0.500000,25.050000,25.620000
0.500000,5.920000,0.250000
0.500000,0.770000,31.000000
0.500000,25.050000,6.660000
0.500000,25.050000,3.550000
0.500000,12.420000,23.370000
0.500000,23.550000,23.370000
0.500000,14.950000,8.370000
0.500000,25.050000,2.000000
0.500000,23.550000,25.510000
0.500000,13.650000,0.830000
0.500000,25.050000,29.250000
0.500000,14.440000,22.870000
0.500000,22.450000,31.000000
0.500000,6.350000,3.070000
0.500000,4.850000,23.550000
0.500000,4.850000,4.590000
0.500000,7.980000,31.000000
0.500000,21.020000,23.370000
0.500000,21.530000,8.370000
0.500000,7.390000,29.250000
0.500000,6.350000,26.040000
0.500000,25.050000,22.510000
0.500000,23.550000,18.370000
0.500000,25.050000,19.410000
0.500000,18.250000,0.250000
0.500000,4.850000,27.180000
0.500000,6.350000,28.180000
0.500000,4.850000,11.320000
0.500000,6.350000,6.270000
0.500000,9.530000,0.250000
0.500000,6.860000,8.370000
0.500000,25.050000,26.140000
0.500000,13.430000,8.370000
0.500000,3.860000,31.000000
0.500000,22.540000,22.870000
0.500000,25.050000,7.180000
0.500000,13.650000,31.000000
0.500000,10.900000,22.870000
0.500000,4.890000,31.000000
0.500000,11.910000,23.370000
0.500000,4.850000,20.440000
0.500000,23.550000,4.130000
0.500000,25.050000,20.960000
0.500000,18.490000,7.870000
0.500000,8.500000,31.000000
0.500000,18.780000,2.000000
0.500000,13.650000,29.830000
0.500000,4.850000,28.730000
0.500000,17.480000,23.370000
0.500000,18.780000,29.250000
0.500000,19.820000,0.250000
0.500000,6.350000,22.870000
0.500000,4.850000,24.070000
0.500000,4.850000,8.210000
0.500000,19.000000,23.370000
0.500000,8.370000,7.870000
0.500000,24.300000,12.870000
0.500000,11.040000,29.250000
